,CustomerID,Recency(Days),Frequency,Monetory,Recency(Days)Score,FrequencyScore,MonetoryScore,RFM,Loyality_Level
3898,3941,133,35,116128,3,3,2,8,Gold
3899,3942,39,115,322182,2,1,1,4,Platinum
3900,3943,237,19,39956,4,3,3,10,Silver
3901,3944,261,8,17985,4,4,4,12,Bronze
3902,3945,17,142,307925,1,1,1,3,Platinum
3903,3946,253,24,47314,4,3,3,10,Silver
3904,3947,31,74,257929,2,2,1,5,Platinum
3905,3948,36,55,106784,2,2,2,6,Gold
3906,3949,169,31,110221,4,3,2,9,Silver
3907,3950,5,103,229524,1,1,1,3,Platinum
3908,3951,5,382,1256291,1,1,1,3,Platinum
3909,3952,193,5,22980,4,4,4,12,Bronze
3910,3953,188,35,31905,4,3,4,11,Bronze
3911,3954,170,7,14389,4,4,4,12,Bronze
3912,3955,11,23,52949,1,3,3,7,Gold
3913,3956,45,29,65645,2,3,3,8,Gold
3914,3957,321,10,19482,4,4,4,12,Bronze
3915,3958,205,1,39552,4,4,3,11,Bronze
3916,3959,23,245,725207,2,1,1,4,Platinum
3917,3960,234,6,16279,4,4,4,12,Bronze
3918,3961,38,274,668855,2,1,1,4,Platinum
3919,3962,27,50,153292,2,2,2,6,Gold
3920,3963,97,115,310863,3,1,1,5,Platinum
3921,3964,129,10,363126,3,4,1,8,Gold
3922,3965,74,40,118826,3,3,2,8,Gold
3923,3966,17,192,451276,1,1,1,3,Platinum
3924,3967,16,66,143286,1,2,2,5,Platinum
3925,3968,5,165,359780,1,1,1,3,Platinum
3926,3969,4,218,718602,1,1,1,3,Platinum
3927,3970,80,67,146834,3,2,2,7,Gold
3928,3971,373,18,34924,4,3,4,11,Bronze
3929,3972,39,35,92279,2,3,2,7,Gold
3930,3973,54,43,94571,3,2,2,7,Gold
3931,3974,3,690,1741880,1,1,1,3,Platinum
3932,3975,12,25,49765,1,3,3,7,Gold
3933,3976,11,10,20859,1,4,4,9,Silver
3934,3977,20,97,243040,2,2,1,5,Platinum
3935,3978,17,47,329048,1,2,1,4,Platinum
3936,3979,120,15,40499,3,4,3,10,Silver
3937,3980,4,136,415866,1,1,1,3,Platinum
3938,3981,243,6,12560,4,4,4,12,Bronze
3939,3982,121,1,7164,3,4,4,11,Bronze
3940,3983,179,35,83694,4,3,3,10,Silver
3941,3984,6,190,376828,1,1,1,3,Platinum
3942,3985,363,1,18048,4,4,4,12,Bronze
3943,3986,1,92,277629,1,2,1,4,Platinum
3944,3987,2,740,726525,1,1,1,3,Platinum
3945,3988,20,412,449940,2,1,1,4,Platinum
3946,3989,18,94,126491,1,2,2,5,Platinum
3947,3990,22,25,40530,2,3,3,8,Gold
3948,3991,33,19,87961,2,3,2,7,Gold
3949,3992,266,1,1800,4,4,4,12,Bronze
3950,3993,51,75,101270,2,2,2,6,Gold
3951,3994,159,57,43617,4,2,3,9,Silver
3952,3995,17,21,34882,1,3,4,8,Gold
3953,3996,9,105,281793,1,1,1,3,Platinum
3954,3997,13,310,489644,1,1,1,3,Platinum
3955,3998,200,38,127685,4,3,2,9,Silver
3956,3999,57,53,42435,3,2,3,8,Gold
3957,4000,11,53,21215,1,2,4,7,Gold
3958,4001,97,156,152238,3,1,2,6,Gold
3959,4002,256,3,8400,4,4,4,12,Bronze
3960,4003,25,194,93980,2,1,2,5,Platinum
3961,4004,22,82,86564,2,2,2,6,Gold
3962,4005,161,12,20827,4,4,4,12,Bronze
3963,4006,73,67,46934,3,2,3,8,Gold
3964,4007,54,13,16780,3,4,4,11,Bronze
3965,4008,86,72,36660,3,2,4,9,Silver
3966,4009,153,134,240653,4,1,1,6,Gold
3967,4010,76,4,119191,3,4,2,9,Silver
3968,4011,282,14,27096,4,4,4,12,Bronze
3969,4012,27,190,242911,2,1,1,4,Platinum
3970,4013,31,10,12933,2,4,4,10,Silver
3971,4014,26,58,46409,2,2,3,7,Gold
3972,4015,180,46,54095,4,2,3,9,Silver
3973,4016,45,82,78482,2,2,3,7,Gold
3974,4017,23,111,100470,2,1,2,5,Platinum
3975,4018,23,408,401290,2,1,1,4,Platinum
3976,4019,38,103,159222,2,1,2,5,Platinum
3977,4020,83,140,164340,3,1,2,6,Gold
3978,4021,75,10,59569,3,4,3,10,Silver
3979,4022,12,43,93687,1,2,2,5,Platinum
3980,4023,18,61,621770,1,2,1,4,Platinum
3981,4024,5,850,976902,1,1,1,3,Platinum
3982,4025,13,141,92923,1,1,2,4,Platinum
3983,4026,15,371,216627,1,1,1,3,Platinum
3984,4027,40,17,5190,2,4,4,10,Silver
3985,4028,5,33,42564,1,3,3,7,Gold
3986,4029,81,48,430037,3,2,1,6,Gold
3987,4031,53,13,57648,3,4,3,10,Silver
3988,4032,6,220,261362,1,1,1,3,Platinum
3989,4033,23,64,152733,2,2,2,6,Gold
3990,4034,299,30,109640,4,3,2,9,Silver
3991,4035,3,23,44025,1,3,3,7,Gold
3992,4036,35,2,4116,2,4,4,10,Silver
3993,4037,50,61,25546,2,2,4,8,Gold
3994,4038,3,61,53399,1,2,3,6,Gold
3995,4039,48,23,14644,2,3,4,9,Silver
3996,4040,43,168,184031,2,1,2,5,Platinum
3997,4041,27,121,370713,2,1,1,4,Platinum
3998,4042,43,56,45910,2,2,3,7,Gold
3999,4043,2,7837,5225317,1,1,1,3,Platinum
4000,4044,304,35,24489,4,3,4,11,Bronze
4001,4045,111,5,8056,3,4,4,11,Bronze
4002,4047,86,51,113776,3,2,2,7,Gold
4003,4048,219,26,69052,4,3,3,10,Silver
4004,4049,373,297,628496,4,1,1,6,Gold
4005,4050,12,24,14109,1,3,4,8,Gold
4006,4051,188,15,35090,4,4,4,12,Bronze
4007,4052,373,17,28636,4,4,4,12,Bronze
4008,4053,6,15,194506,1,4,2,7,Gold
4009,4054,9,34,1386946,1,3,1,5,Platinum
4010,4055,6,199,676906,1,1,1,3,Platinum
4011,4056,305,25,21605,4,3,4,11,Bronze
4012,4057,369,58,29949,4,2,4,10,Silver
4013,4058,4,222,301822,1,1,1,3,Platinum
4014,4059,324,11,38352,4,4,4,12,Bronze
4015,4060,60,148,461480,3,1,1,5,Platinum
4016,4061,13,102,102530,1,1,2,4,Platinum
4017,4062,31,369,1345788,2,1,1,4,Platinum
4018,4063,143,9,43654,3,4,3,10,Silver
4019,4064,31,79,152653,2,2,2,6,Gold
4020,4065,109,40,48614,3,3,3,9,Silver
4021,4066,3,279,256897,1,1,1,3,Platinum
4022,4067,205,10,24648,4,4,4,12,Bronze
4023,4068,81,43,221032,3,2,1,6,Gold
4024,4069,187,46,79788,4,2,3,9,Silver
4025,4070,172,12,29911,4,4,4,12,Bronze
4026,4071,44,26,58412,2,3,3,8,Gold
4027,4072,174,6,20151,4,4,4,12,Bronze
4028,4073,367,26,63664,4,3,3,10,Silver
4029,4074,306,8,15741,4,4,4,12,Bronze
4030,4075,4,145,87399,1,1,2,4,Platinum
4031,4076,4,117,112751,1,1,2,4,Platinum
4032,4077,13,64,27487,1,2,4,7,Gold
4033,4078,32,109,111110,2,1,2,5,Platinum
4034,4079,131,10,12435,3,4,4,11,Bronze
4035,4080,23,67,130529,2,2,2,6,Gold
4036,4081,214,21,25513,4,3,4,11,Bronze
4037,4082,323,94,81596,4,2,3,9,Silver
4038,4083,163,34,38051,4,3,4,11,Bronze
4039,4084,59,28,32656,3,3,4,10,Silver
4040,4085,226,16,23059,4,4,4,12,Bronze
4041,4086,72,192,130755,3,1,2,6,Gold
4042,4087,45,16,16803,2,4,4,10,Silver
4043,4088,25,2,41760,2,4,3,9,Silver
4044,4089,173,114,68370,4,1,3,8,Gold
4045,4090,86,28,24612,3,3,4,10,Silver
4046,4091,160,32,24860,4,3,4,11,Bronze
4047,4092,191,6,16165,4,4,4,12,Bronze
4048,4093,30,19,12220,2,3,4,9,Silver
4049,4094,22,38,22742,2,3,4,9,Silver
4050,4095,77,34,97413,3,3,2,8,Gold
4051,4096,248,12,8578,4,4,4,12,Bronze
4052,4097,374,58,33007,4,2,4,10,Silver
4053,4098,10,39,50843,1,3,3,7,Gold
4054,4099,313,38,40026,4,3,3,10,Silver
4055,4100,59,59,59663,3,2,3,8,Gold
4056,4101,4,80,52241,1,2,3,6,Gold
4057,4102,46,94,43080,2,2,3,7,Gold
4058,4103,89,23,174132,3,3,2,8,Gold
4059,4104,5,695,532472,1,1,1,3,Platinum
4060,4105,65,145,101555,3,1,2,6,Gold
4061,4106,283,1,21600,4,4,4,12,Bronze
4062,4107,14,31,353884,1,3,1,5,Platinum
4063,4108,375,1,28584,4,4,4,12,Bronze
4064,4109,134,21,57814,3,3,3,9,Silver
4065,4110,47,22,22086,2,3,4,9,Silver
4066,4111,14,5,87986,1,4,2,7,Gold
4067,4112,36,39,242971,2,3,1,6,Gold
4068,4113,135,65,56352,3,2,3,8,Gold
4069,4114,31,90,166990,2,2,2,6,Gold
4070,4115,57,21,98247,3,3,2,8,Gold
4071,4116,141,28,17364,3,3,4,10,Silver
4072,4117,6,77,50415,1,2,3,6,Gold
4073,4118,11,43,519784,1,2,1,4,Platinum
4074,4119,160,12,12599,4,4,4,12,Bronze
4075,4120,55,17,529598,3,4,1,8,Gold
4076,4121,133,2,38976,3,4,4,11,Bronze
4077,4122,16,2,10948,1,4,4,9,Silver
4078,4123,234,20,19263,4,3,4,11,Bronze
4079,4124,40,9,27772,2,4,4,10,Silver
4080,4125,148,1,43632,4,4,3,11,Bronze
4081,4126,9,34,1453359,1,3,1,5,Platinum
4082,4127,73,71,67670,3,2,3,8,Gold
4083,4128,40,20,125906,2,3,2,7,Gold
4084,4129,6,485,333557,1,1,1,3,Platinum
4085,4130,201,19,76010,4,3,3,10,Silver
4086,4131,250,1,1339,4,4,4,12,Bronze
4087,4132,68,30,27737,3,3,4,10,Silver
4088,4133,117,7,54596,3,4,3,10,Silver
4089,4134,172,26,9646,4,3,4,11,Bronze
4090,4135,26,249,159439,2,1,2,5,Platinum
4091,4136,143,35,16813,3,3,4,10,Silver
4092,4137,32,104,59530,2,1,3,6,Gold
4093,4138,38,329,337614,2,1,1,4,Platinum
4094,4139,41,68,223798,2,2,1,5,Platinum
4095,4140,372,48,15607,4,2,4,10,Silver
4096,4141,374,85,35406,4,2,4,10,Silver
4097,4142,167,14,26572,4,4,4,12,Bronze
4098,4143,212,31,91655,4,3,2,9,Silver
4099,4144,242,31,15456,4,3,4,11,Bronze
4100,4145,52,15,42050,2,4,3,9,Silver
4101,4146,25,179,96525,2,1,2,5,Platinum
4102,4147,16,295,527431,1,1,1,3,Platinum
4103,4148,373,65,40567,4,2,3,9,Silver
4104,4149,30,21,48845,2,3,3,8,Gold
4105,4150,366,12,43618,4,4,3,11,Bronze
4106,4151,36,145,94073,2,1,2,5,Platinum
4107,4152,166,30,126434,4,3,2,9,Silver
4108,4153,146,48,19817,4,2,4,10,Silver
4109,4154,23,23,72051,2,3,3,8,Gold
4110,4155,66,1,2580,3,4,4,11,Bronze
4111,4156,188,13,32105,4,4,4,12,Bronze
4112,4157,14,38,22491,1,3,4,8,Gold
4113,4158,237,29,82070,4,3,3,10,Silver
4114,4159,227,5,10042,4,4,4,12,Bronze
4115,4160,123,81,91833,3,2,2,7,Gold
4116,4161,284,2,20327,4,4,4,12,Bronze
4117,4162,75,166,318832,3,1,1,5,Platinum
4118,4163,38,93,50431,2,2,3,7,Gold
4119,4164,15,58,65468,1,2,3,6,Gold
4120,4165,363,40,20425,4,3,4,11,Bronze
4121,4166,4,60,29991,1,2,4,7,Gold
4122,4167,24,22,49659,2,3,3,8,Gold
4123,4168,71,30,276938,3,3,1,7,Gold
4124,4169,236,32,32603,4,3,4,11,Bronze
4125,4170,257,14,21562,4,4,4,12,Bronze
4126,4171,374,28,13417,4,3,4,11,Bronze
4127,4172,156,31,31322,4,3,4,11,Bronze
4128,4173,29,31,19864,2,3,4,9,Silver
4129,4174,5,46,19647,1,2,4,7,Gold
4130,4175,33,123,192840,2,1,2,5,Platinum
4131,4176,88,3,71200,3,4,3,10,Silver
4132,4177,109,29,14122,3,3,4,10,Silver
4133,4178,52,5,4221,2,4,4,10,Silver
4134,4179,36,191,106879,2,1,2,5,Platinum
4135,4180,153,21,48809,4,3,3,10,Silver
4136,4181,99,21,14054,3,3,4,10,Silver
4137,4182,6,9,26761,1,4,4,9,Silver
4138,4183,337,5,9834,4,4,4,12,Bronze
4139,4184,66,34,17244,3,3,4,10,Silver
4140,4185,22,112,67346,2,1,3,6,Gold
4141,4186,36,53,102388,2,2,2,6,Gold
4142,4187,33,96,52086,2,2,3,7,Gold
4143,4188,155,19,8013,4,3,4,11,Bronze
4144,4189,21,19,45323,2,3,3,8,Gold
4145,4190,12,472,606827,1,1,1,3,Platinum
4146,4191,54,7,17526,3,4,4,11,Bronze
4147,4192,25,121,70219,2,1,3,6,Gold
4148,4193,5,127,255557,1,1,1,3,Platinum
4149,4194,46,47,27159,2,2,4,8,Gold
4150,4195,205,7,22128,4,4,4,12,Bronze
4151,4196,360,5,9554,4,4,4,12,Bronze
4152,4197,72,20,42074,3,3,3,9,Silver
4153,4198,8,360,810639,1,1,1,3,Platinum
4154,4199,289,19,48944,4,3,3,10,Silver
4155,4200,12,3,19696,1,4,4,9,Silver
4156,4201,25,19,45378,2,3,3,8,Gold
4157,4202,23,46,262679,2,2,1,5,Platinum
4158,4203,179,27,92791,4,3,2,9,Silver
4159,4204,134,7,100126,3,4,2,9,Silver
4160,4205,6,137,293642,1,1,1,3,Platinum
4161,4206,76,10,37070,3,4,4,11,Bronze
4162,4207,41,37,48945,2,3,3,8,Gold
4163,4208,293,1,10716,4,4,4,12,Bronze
4164,4209,27,470,275736,2,1,1,4,Platinum
4165,4210,258,25,54812,4,3,3,10,Silver
4166,4211,186,18,39948,4,3,3,10,Silver
4167,4212,118,73,553250,3,2,1,6,Gold
4168,4213,374,13,59355,4,4,3,11,Bronze
4169,4214,24,142,334777,2,1,1,4,Platinum
4170,4215,9,227,359266,1,1,1,3,Platinum
4171,4216,218,29,39746,4,3,3,10,Silver
4172,4217,46,127,762292,2,1,1,4,Platinum
4173,4218,23,1,59592,2,4,3,9,Silver
4174,4219,39,17,44410,2,4,3,9,Silver
4175,4220,26,73,98389,2,2,2,6,Gold
4176,4221,22,1,18096,2,4,4,10,Silver
4177,4222,331,29,77731,4,3,3,10,Silver
4178,4223,275,7,15220,4,4,4,12,Bronze
4179,4225,62,39,23326,3,3,4,10,Silver
4180,4226,4,89,1092498,1,2,1,4,Platinum
4181,4227,94,36,274068,3,3,1,7,Gold
4182,4228,82,70,397510,3,2,1,6,Gold
4183,4229,313,21,76805,4,3,3,10,Silver
4184,4230,12,213,124422,1,1,2,4,Platinum
4185,4231,8,108,347988,1,1,1,3,Platinum
4186,4232,128,19,22579,3,3,4,10,Silver
4187,4233,12,41,26205,1,3,4,8,Gold
4188,4234,3,322,10654918,1,1,1,3,Platinum
4189,4235,38,38,93386,2,3,2,7,Gold
4190,4236,38,18,13474,2,3,4,9,Silver
4191,4237,330,39,49084,4,3,3,10,Silver
4192,4238,255,17,30632,4,4,4,12,Bronze
4193,4239,2,444,1022575,1,1,1,3,Platinum
4194,4240,20,46,27100,2,2,4,8,Gold
4195,4241,13,26,46376,1,3,3,7,Gold
4196,4242,375,1,10080,4,4,4,12,Bronze
4197,4243,291,28,24197,4,3,4,11,Bronze
4198,4244,69,377,178366,3,1,2,6,Gold
4199,4245,26,73,61774,2,2,3,7,Gold
4200,4246,11,1278,714700,1,1,1,3,Platinum
4201,4247,368,30,22364,4,3,4,11,Bronze
4202,4248,215,17,13030,4,4,4,12,Bronze
4203,4249,152,32,92731,4,3,2,9,Silver
4204,4250,9,362,244954,1,1,1,3,Platinum
4205,4251,25,36,88386,2,3,2,7,Gold
4206,4252,30,196,147813,2,1,2,5,Platinum
4207,4253,61,55,27709,3,2,4,9,Silver
4208,4254,20,47,43601,2,2,3,7,Gold
4209,4255,244,14,13871,4,4,4,12,Bronze
4210,4256,16,70,144964,1,2,2,5,Platinum
4211,4258,33,20,79473,2,3,3,8,Gold
4212,4259,66,38,97736,3,3,2,8,Gold
4213,4260,297,8,17888,4,4,4,12,Bronze
4214,4261,18,159,1145182,1,1,1,3,Platinum
4215,4263,158,15,163460,4,4,2,10,Silver
4216,4264,117,61,126415,3,2,2,7,Gold
4217,4265,8,43,372376,1,2,1,4,Platinum
4218,4266,13,221,418853,1,1,1,3,Platinum
4219,4267,144,10,25569,4,4,4,12,Bronze
4220,4268,46,7,27904,2,4,4,10,Silver
4221,4269,51,16,76835,2,4,3,9,Silver
4222,4270,34,37,73054,2,3,3,8,Gold
4223,4271,135,38,80538,3,3,3,9,Silver
4224,4272,4,21,55462,1,3,3,7,Gold
4225,4273,76,25,51143,3,3,3,9,Silver
4226,4274,13,140,89448,1,1,2,4,Platinum
4227,4275,10,34,65488,1,3,3,7,Gold
4228,4276,302,23,59479,4,3,3,10,Silver
4229,4277,58,39,78931,3,3,3,9,Silver
4230,4278,16,80,206298,1,2,2,5,Platinum
4231,4279,38,24,48937,2,3,3,8,Gold
4232,4280,179,10,41252,4,4,3,11,Bronze
4233,4281,24,37,156596,2,3,2,7,Gold
4234,4282,177,131,150351,4,1,2,7,Gold
4235,4283,62,9,24160,3,4,4,11,Bronze
4236,4284,37,38,116519,2,3,2,7,Gold
4237,4285,60,54,146560,3,2,2,7,Gold
4238,4286,18,189,899996,1,1,1,3,Platinum
4239,4287,87,31,276968,3,3,1,7,Gold
4240,4288,11,1,14750,1,4,4,9,Silver
4241,4289,359,30,58877,4,3,3,10,Silver
4242,4290,33,74,168340,2,2,2,6,Gold
4243,4291,129,97,212526,3,2,1,6,Gold
4244,4292,10,90,252565,1,2,1,4,Platinum
4245,4293,5,119,265717,1,1,1,3,Platinum
4246,4294,25,44,44778,2,2,3,7,Gold
4247,4295,228,37,88021,4,3,2,9,Silver
4248,4296,25,1,6360,2,4,4,10,Silver
4249,4297,250,17,37002,4,4,4,12,Bronze
4250,4298,16,71,267904,1,2,1,4,Platinum
4251,4299,78,68,134042,3,2,2,7,Gold
4252,4300,194,15,36670,4,4,4,12,Bronze
4253,4301,263,7,29204,4,4,4,12,Bronze
4254,4302,72,45,111989,3,2,2,7,Gold
4255,4303,166,16,29827,4,4,4,12,Bronze
4256,4304,84,7,127096,3,4,2,9,Silver
4257,4305,96,141,90208,3,1,2,6,Gold
4258,4306,5,159,761425,1,1,1,3,Platinum
4259,4307,107,32,23267,3,3,4,10,Silver
4260,4308,200,68,168488,4,2,2,8,Gold
4261,4309,159,19,18270,4,3,4,11,Bronze
4262,4310,72,200,259807,3,1,1,5,Platinum
4263,4311,37,32,58936,2,3,3,8,Gold
4264,4312,29,8,16132,2,4,4,10,Silver
4265,4313,2,134,333049,1,1,1,3,Platinum
4266,4314,28,42,77159,2,2,3,7,Gold
4267,4315,327,43,29359,4,2,4,10,Silver
4268,4316,237,15,34683,4,4,4,12,Bronze
4269,4317,90,13,35362,3,4,4,11,Bronze
4270,4318,32,26,57308,2,3,3,8,Gold
4271,4319,30,31,87133,2,3,2,7,Gold
4272,4320,212,21,93740,4,3,2,9,Silver
4273,4321,6,114,259122,1,1,1,3,Platinum
4274,4322,230,2,57600,4,4,3,11,Bronze
4275,4323,23,64,148223,2,2,2,6,Gold
4276,4324,95,19,59082,3,3,3,9,Silver
4277,4325,5,272,797952,1,1,1,3,Platinum
4278,4326,265,10,19065,4,4,4,12,Bronze
4279,4327,5,271,711257,1,1,1,3,Platinum
4280,4328,45,242,699346,2,1,1,4,Platinum
4281,4329,219,5,10369,4,4,4,12,Bronze
4282,4330,58,30,92055,3,3,2,8,Gold
4283,4331,13,164,850894,1,1,1,3,Platinum
4284,4332,14,86,351156,1,2,1,4,Platinum
4285,4333,193,124,246358,4,1,1,6,Gold
4286,4334,84,37,74532,3,3,3,9,Silver
4287,4335,334,1,44172,4,4,3,11,Bronze
4288,4336,72,104,259102,3,1,1,5,Platinum
4289,4337,31,49,107479,2,2,2,6,Gold
4290,4338,3,61,131110,1,2,2,5,Platinum
4291,4339,219,88,201305,4,2,2,8,Gold
4292,4340,49,6,51618,2,4,3,9,Silver
4293,4341,11,104,256324,1,1,1,3,Platinum
4294,4342,73,78,268376,3,2,1,6,Gold
4295,4343,8,175,349993,1,1,1,3,Platinum
4296,4344,32,4,67870,2,4,3,9,Silver
4297,4345,123,47,101157,3,2,2,7,Gold
4298,4346,19,8,14880,1,4,4,9,Silver
4299,4347,312,21,43103,4,3,3,10,Silver
4300,4348,88,15,693336,3,4,1,8,Gold
4301,4349,51,98,64097,2,2,3,7,Gold
4302,4350,90,6,13054,3,4,4,11,Bronze
4303,4352,40,118,285781,2,1,1,4,Platinum
4304,4353,25,42,274078,2,2,1,5,Platinum
4305,4354,173,134,333814,4,1,1,6,Gold
4306,4355,44,21,39209,2,3,4,9,Silver
4307,4356,141,13,21484,3,4,4,11,Bronze
4308,4357,26,61,199538,2,2,2,6,Gold
4309,4358,74,46,97001,3,2,2,7,Gold
4310,4359,139,1,2722,3,4,4,11,Bronze
4311,4360,367,7,21576,4,4,4,12,Bronze
4312,4361,39,11,33295,2,4,4,10,Silver
4313,4362,3,166,414937,1,1,1,3,Platinum
4314,4363,10,3,26980,1,4,4,9,Silver
4315,4364,31,11,23258,2,4,4,10,Silver
4316,4365,44,14,44326,2,4,3,9,Silver
4317,4366,59,8,14201,3,4,4,11,Bronze
4318,4367,74,9,20462,3,4,4,11,Bronze
4319,4368,278,10,20480,4,4,4,12,Bronze
4320,4369,181,7,10774,4,4,4,12,Bronze
4321,4370,9,12,25177,1,4,4,9,Silver
4322,4371,4,754,280608,1,1,1,3,Platinum
4323,4372,44,70,262820,2,2,1,5,Platinum
